Order_ID,Order_Date,Year,Month,Quarter,Customer_ID,Age,Gender,City,Region,Product,Category,Quantity,Unit_Price,Discount_%,Cost_Price,Payment_Method,Revenue,Profit,Profit_Margin,Month_Name,Day,Weekday,Order_Value,Profit_Margin_%,Customer_Lifetime_Value
ORD_6028,2020-10-13,2020,10,4,CUST_643,45,Female,Kolkata,East,T-shirt,Fashion,4,1486.95,0.28,1022.69,Debit Card,4732.07,641.31,0.14,October,13,Tuesday,4732.07,13.552419976881152,260548.57
ORD_6029,2020-03-21,2020,3,1,CUST_18,27,Female,Ahmedabad,West,Smartphone,Electronics,1,18094.94,0.08,12694.38,Debit Card,14150.24,1455.86,0.1,March,21,Saturday,14150.24,10.28858874478454,53361.4
ORD_6030,2022-05-09,2022,5,2,CUST_692,36,Male,Mumbai,West,Snacks,Grocery,2,316.01,0.07,194.38,UPI,771.46,382.7,0.5,May,9,Monday,771.46,49.60723822362792,71826.19
ORD_6031,2022-08-25,2022,8,3,CUST_627,32,Male,Pune,West,Sunglasses,Accessories,2,2764.72,0.02,1752.6,Credit Card,6773.56,3268.36,0.48,August,25,Thursday,6773.56,48.25173173338687,58494.5
ORD_6032,2023-12-12,2023,12,4,CUST_952,45,Male,Bangalore,South,Wallet,Accessories,4,3495.99,0.06,2436.92,Debit Card,22083.47,12335.79,0.56,December,12,Tuesday,22083.47,55.85983543347128,401206.98
ORD_6033,2022-07-13,2022,7,3,CUST_1152,41,Male,Bangalore,South,Mixer,Home & Kitchen,2,20229.31,0.04,12410.96,UPI,46122.83,21300.91,0.46,July,13,Wednesday,46122.83,46.183007417367925,460144.23
ORD_6034,2022-12-09,2022,12,4,CUST_991,53,Male,Hyderabad,South,Smartwatch,Electronics,2,31663.18,0.07,19902.81,UPI,88340.27,48534.65,0.55,December,9,Friday,88340.27,54.94057240259737,280513.62
ORD_6035,2020-11-04,2020,11,4,CUST_821,39,Male,Delhi,North,Smartwatch,Electronics,2,44669.96,0.18,29108.72,UPI,77837.41,19619.97,0.25,November,4,Wednesday,77837.41,25.206350005736315,672156.69
ORD_6036,2019-05-17,2019,5,2,CUST_964,49,Male,Hyderabad,South,Jeans,Fashion,2,925.88,0.04,642.59,Debit Card,1866.57,581.39,0.31,May,17,Friday,1866.57,31.147505852981674,305663.14
ORD_6037,2021-05-28,2021,5,2,CUST_980,18,Male,Bangalore,South,Rice,Grocery,3,1744.81,0.04,1199.52,UPI,5803.94,2205.38,0.38,May,28,Friday,5803.94,37.997980682088375,328668.69
ORD_6038,2019-09-05,2019,9,3,CUST_464,30,Female,Chennai,South,Snacks,Grocery,4,1676.48,0.01,1073.85,Credit Card,6970.8,2675.4,0.38,September,5,Thursday,6970.8,38.380099845068,60629.8
ORD_6039,2019-01-23,2019,1,1,CUST_272,18,Male,Bangalore,South,Shoes,Fashion,3,3241.24,0.09,2306.08,COD,9733.44,2815.2,0.29,January,23,Wednesday,9733.44,28.922970707170332,158184.15
ORD_6040,2022-08-16,2022,8,3,CUST_193,29,Female,Hyderabad,South,Shoes,Fashion,4,4222.26,0.09,2795.02,Credit Card,19211.28,8031.2,0.42,August,16,Tuesday,19211.28,41.804606460371204,38334.72
ORD_6041,2023-07-19,2023,7,3,CUST_504,19,Female,Bangalore,South,Smartwatch,Electronics,2,64440.49,0.04,41979.68,Debit Card,164555.24,80595.88,0.49,July,19,Wednesday,164555.24,48.97800884371717,247221.81999999998
ORD_6042,2023-02-11,2023,2,1,CUST_641,28,Male,Chennai,South,Jacket,Fashion,2,1458.55,0.03,920.43,Credit Card,3565.28,1724.42,0.48,February,11,Saturday,3565.28,48.36702867656958,137170.05
ORD_6043,2019-01-30,2019,1,1,CUST_635,57,Male,Chennai,South,Laptop,Electronics,4,54744.32,0.0,33777.21,Debit Card,240875.01,105766.17,0.44,January,30,Wednesday,240875.01,43.90915022691644,299536.79
ORD_6044,2020-07-03,2020,7,3,CUST_1133,47,Female,Chennai,South,Shoes,Fashion,2,1476.44,0.04,1016.77,UPI,1716.8,-316.74,-0.18,July,3,Friday,1716.8,-18.449440820130476,210547.92
ORD_6045,2019-11-15,2019,11,4,CUST_573,28,Male,Hyderabad,South,Smartphone,Electronics,4,48389.06,0.17,31433.32,Debit Card,200814.6,75081.32,0.37,November,15,Friday,200814.6,37.38837713990915,325384.48000000004
ORD_6046,2023-07-14,2023,7,3,CUST_631,52,Female,Ahmedabad,West,Mixer,Home & Kitchen,3,13958.56,0.07,9222.51,COD,51796.03,24128.5,0.47,July,14,Friday,51796.03,46.58368604698082,145944.96
ORD_6047,2021-04-22,2021,4,2,CUST_242,47,Male,Kolkata,East,Mixer,Home & Kitchen,1,7280.22,0.05,4401.75,UPI,7607.83,3206.08,0.42,April,22,Thursday,7607.83,42.141845966589685,274330.9
ORD_6048,2022-09-08,2022,9,3,CUST_854,37,Male,Chennai,South,Headphones,Electronics,3,66047.99,0.01,43387.07,Credit Card,257463.32,127302.11,0.49,September,8,Thursday,257463.32,49.44475585881515,506311.85000000003
ORD_6049,2019-01-17,2019,1,1,CUST_584,43,Male,Delhi,North,Wallet,Accessories,1,1387.35,0.06,850.19,UPI,1434.52,584.33,0.41,January,17,Thursday,1434.52,40.7334857652734,136685.65
ORD_6050,2020-09-24,2020,9,3,CUST_395,49,Female,Delhi,North,Cooking Oil,Grocery,1,1559.95,0.03,1021.23,COD,1350.49,329.26,0.24,September,24,Thursday,1350.49,24.38078030936919,362123.88
ORD_6051,2020-01-30,2020,1,1,CUST_656,50,Male,Chennai,South,Rice,Grocery,2,1344.15,0.05,887.01,Credit Card,2387.88,613.86,0.26,January,30,Thursday,2387.88,25.707321975978694,212810.22
ORD_6052,2023-08-29,2023,8,3,CUST_666,44,Female,Delhi,North,Shoes,Fashion,2,4504.6,0.0,2871.39,UPI,12612.88,6870.1,0.54,August,29,Tuesday,12612.88,54.46892383024338,317631.39
ORD_6053,2022-11-02,2022,11,4,CUST_1042,31,Male,Bangalore,South,Backpack,Accessories,2,1981.36,0.12,1200.27,UPI,5448.74,3048.2,0.56,November,2,Wednesday,5448.74,55.9432088886605,268468.93
ORD_6054,2021-02-28,2021,2,1,CUST_56,21,Male,Hyderabad,South,Laptop,Electronics,4,5185.52,0.06,3340.91,UPI,19302.58,5938.94,0.31,February,28,Sunday,19302.58,30.76759687047016,37267.05
ORD_6055,2020-10-13,2020,10,4,CUST_548,39,Female,Bangalore,South,Cooking Oil,Grocery,4,403.12,0.19,251.08,UPI,1443.25,438.93,0.3,October,13,Tuesday,1443.25,30.412610427853803,10816.78
ORD_6056,2023-03-15,2023,3,1,CUST_360,32,Male,Mumbai,West,Wallet,Accessories,2,794.17,0.08,486.98,Credit Card,2045.78,1071.82,0.52,March,15,Wednesday,2045.78,52.391752778891174,385782.77
ORD_6057,2022-07-22,2022,7,3,CUST_984,47,Male,Kolkata,East,Jeans,Fashion,3,862.11,0.04,580.64,UPI,2948.42,1206.5,0.41,July,22,Friday,2948.42,40.92022167805129,82962.40000000001
ORD_6058,2022-12-27,2022,12,4,CUST_1195,46,Female,Kolkata,East,Cooking Oil,Grocery,1,577.8,0.0,350.16,Credit Card,866.7,516.54,0.6,December,27,Tuesday,866.7,59.59847698165455,267174.61
ORD_6059,2022-05-13,2022,5,2,CUST_1168,32,Female,Pune,West,Jeans,Fashion,4,4373.86,0.03,3130.07,UPI,22273.88,9753.6,0.44,May,13,Friday,22273.88,43.789407144152705,178991.32
ORD_6060,2020-04-23,2020,4,2,CUST_192,30,Male,Chennai,South,Jacket,Fashion,4,3499.81,0.03,2308.43,Credit Card,8656.78,-576.94,-0.07,April,23,Thursday,8656.78,-6.6646027737796265,316560.33999999997
ORD_6061,2019-07-10,2019,7,3,CUST_34,47,Male,Hyderabad,South,Smartphone,Electronics,2,52380.75,0.09,33625.47,UPI,90566.32,23315.38,0.26,July,10,Wednesday,90566.32,25.74398518124618,165665.19
ORD_6062,2023-05-24,2023,5,2,CUST_575,32,Male,Bangalore,South,Microwave,Home & Kitchen,3,24853.33,0.09,16053.04,Credit Card,99738.9,51579.78,0.52,May,24,Wednesday,99738.9,51.71480736202224,211997.02
ORD_6063,2020-08-25,2020,8,3,CUST_870,24,Female,Bangalore,South,Smartwatch,Electronics,2,58547.99,0.09,35724.54,Credit Card,67930.31,-3518.77,-0.05,August,25,Tuesday,67930.31,-5.179970472680016,113338.16
ORD_6064,2021-11-15,2021,11,4,CUST_840,57,Female,Hyderabad,South,Shoes,Fashion,2,4986.07,0.24,3548.96,Debit Card,10420.89,3322.97,0.32,November,15,Monday,10420.89,31.887583498146512,134838.68
ORD_6065,2020-02-17,2020,2,1,CUST_488,47,Female,Chennai,South,Microwave,Home & Kitchen,3,7258.65,0.04,4453.71,Credit Card,15992.26,2631.13,0.16,February,17,Monday,15992.26,16.45252140723075,101803.72
ORD_6066,2020-03-03,2020,3,1,CUST_210,30,Male,Kolkata,East,Cooking Oil,Grocery,4,1068.63,0.0,724.05,Debit Card,3633.34,737.14,0.2,March,3,Tuesday,3633.34,20.288219654642834,311286.07999999996
ORD_6067,2021-06-12,2021,6,2,CUST_77,44,Male,Kolkata,East,Sunglasses,Accessories,3,3743.85,0.04,2689.7,Debit Card,13639.59,5570.49,0.41,June,12,Saturday,13639.59,40.840597114722655,179995.59
ORD_6068,2023-05-09,2023,5,2,CUST_360,24,Male,Chennai,South,Cookware Set,Home & Kitchen,4,16882.32,0.05,12195.26,UPI,94304.64,45523.6,0.48,May,9,Tuesday,94304.64,48.27291636975657,385782.77
ORD_6069,2020-05-25,2020,5,2,CUST_786,30,Male,Bangalore,South,Backpack,Accessories,1,2153.36,0.05,1540.61,Debit Card,1369.34,-171.27,-0.13,May,25,Monday,1369.34,-12.507485357909651,78553.55999999998
ORD_6070,2022-02-09,2022,2,1,CUST_43,58,Female,Ahmedabad,West,Cookware Set,Home & Kitchen,4,17383.68,0.06,11658.11,COD,73532.97,26900.53,0.37,February,9,Wednesday,73532.97,36.58295047786047,385520.25
ORD_6071,2020-07-04,2020,7,3,CUST_45,52,Female,Pune,West,Shoes,Fashion,4,3857.58,0.0,2398.04,Credit Card,9344.99,-247.17,-0.03,July,4,Saturday,9344.99,-2.644946650558213,191240.64
ORD_6072,2019-12-01,2019,12,4,CUST_1072,30,Female,Pune,West,Wallet,Accessories,2,2316.12,0.05,1556.84,Debit Card,5280.75,2167.07,0.41,December,1,Sunday,5280.75,41.03716328173081,200210.68
ORD_6073,2022-05-31,2022,5,2,CUST_17,49,Female,Hyderabad,South,Sofa,Home & Kitchen,2,5014.21,0.09,3738.73,UPI,11977.69,4500.23,0.38,May,31,Tuesday,11977.69,37.57176884691455,148558.41
ORD_6074,2022-03-11,2022,3,1,CUST_865,40,Female,Chennai,South,Snacks,Grocery,2,1039.82,0.02,778.61,Credit Card,2547.56,990.34,0.39,March,11,Friday,2547.56,38.87405988475247,250418.59
ORD_6075,2020-10-31,2020,10,4,CUST_197,33,Female,Ahmedabad,West,Shoes,Fashion,3,4160.76,0.26,2738.52,Credit Card,10206.76,1991.2,0.2,October,31,Saturday,10206.76,19.508639372337548,89258.04000000001
ORD_6076,2021-04-09,2021,4,2,CUST_530,27,Male,Ahmedabad,West,Mixer,Home & Kitchen,3,22906.07,0.01,14619.11,UPI,74834.13,30976.8,0.41,April,9,Friday,74834.13,41.393946852859784,197844.38
ORD_6077,2019-09-13,2019,9,3,CUST_413,46,Male,Mumbai,West,Wallet,Accessories,4,2537.32,0.07,1768.66,Debit Card,9910.77,2836.13,0.29,September,13,Friday,9910.77,28.616646335249428,18905.870000000003
ORD_6078,2019-03-19,2019,3,1,CUST_697,24,Male,Chennai,South,Wallet,Accessories,3,3670.03,0.01,2496.02,UPI,10899.99,3411.93,0.31,March,19,Tuesday,10899.99,31.30213880930166,467551.85
ORD_6079,2019-10-07,2019,10,4,CUST_933,48,Male,Hyderabad,South,Wallet,Accessories,2,2456.56,0.15,1786.8,Credit Card,5429.0,1855.4,0.34,October,7,Monday,5429.0,34.175722969239274,29959.73
ORD_6080,2020-07-16,2020,7,3,CUST_773,45,Male,Kolkata,East,Sofa,Home & Kitchen,2,13521.79,0.07,10050.23,Credit Card,15231.79,-4868.67,-0.32,July,16,Thursday,15231.79,-31.963872926294286,661697.09
ORD_6081,2021-05-30,2021,5,2,CUST_1104,27,Female,Chennai,South,Snacks,Grocery,1,392.62,0.02,240.59,UPI,444.41,203.82,0.46,May,30,Sunday,444.41,45.86305438671497,436200.83999999997
ORD_6082,2021-07-24,2021,7,3,CUST_219,34,Male,Ahmedabad,West,Smartwatch,Electronics,3,15237.1,0.08,11400.93,UPI,43946.84,9744.05,0.22,July,24,Saturday,43946.84,22.172356419710724,56125.61
ORD_6083,2022-12-05,2022,12,4,CUST_1197,28,Female,Mumbai,West,Smartwatch,Electronics,1,78972.51,0.06,49657.15,COD,111351.24,61694.09,0.55,December,5,Monday,111351.24,55.40494205542748,162765.35
ORD_6084,2019-06-24,2019,6,2,CUST_169,64,Female,Delhi,North,Sofa,Home & Kitchen,4,20282.58,0.05,13303.2,Credit Card,88634.87,35422.07,0.4,June,24,Monday,88634.87,39.964034470857804,730322.5299999999
ORD_6085,2019-02-23,2019,2,1,CUST_918,47,Female,Delhi,North,Shoes,Fashion,2,3580.47,0.01,2464.31,UPI,6380.4,1451.78,0.23,February,23,Saturday,6380.4,22.75374584665538,162495.12
ORD_6086,2020-11-20,2020,11,4,CUST_735,46,Female,Kolkata,East,Cooking Oil,Grocery,1,1296.17,0.12,900.96,UPI,1211.92,310.96,0.26,November,20,Friday,1211.92,25.658459304244502,64765.53999999999
ORD_6087,2021-06-04,2021,6,2,CUST_694,34,Male,Delhi,North,Mixer,Home & Kitchen,3,10336.55,0.03,6957.32,Credit Card,38050.39,17178.43,0.45,June,4,Friday,38050.39,45.14652806449553,62210.310000000005
ORD_6088,2022-01-16,2022,1,1,CUST_41,20,Male,Delhi,North,Sunglasses,Accessories,3,2894.94,0.08,2139.74,COD,10986.3,4567.08,0.42,January,16,Sunday,10986.3,41.57068348761639,347270.22000000003
ORD_6089,2021-02-26,2021,2,1,CUST_600,59,Male,Chennai,South,Snacks,Grocery,3,436.33,0.07,325.67,UPI,1205.19,228.18,0.19,February,26,Friday,1205.19,18.933114280735815,141766.5
ORD_6090,2022-02-26,2022,2,1,CUST_582,31,Female,Hyderabad,South,Jeans,Fashion,2,4045.48,0.02,2833.06,UPI,8920.28,3254.16,0.36,February,26,Saturday,8920.28,36.480469222939185,235529.11
ORD_6091,2021-01-23,2021,1,1,CUST_891,34,Male,Pune,West,Wallet,Accessories,4,2616.05,0.01,1924.06,Credit Card,12535.07,4838.83,0.39,January,23,Saturday,12535.07,38.60233728252016,683775.62
ORD_6092,2019-02-08,2019,2,1,CUST_35,37,Female,Pune,West,Cookware Set,Home & Kitchen,2,15211.91,0.05,9378.5,Credit Card,26012.37,7255.37,0.28,February,8,Friday,26012.37,27.89199907582431,177106.72
ORD_6093,2023-05-20,2023,5,2,CUST_1181,33,Male,Hyderabad,South,Cooking Oil,Grocery,2,265.36,0.07,159.41,Credit Card,725.55,406.73,0.56,May,20,Saturday,725.55,56.05816277306871,189504.81
ORD_6094,2021-09-19,2021,9,3,CUST_94,21,Male,Bangalore,South,Cookware Set,Home & Kitchen,1,22261.75,0.02,13742.75,COD,25198.07,11455.32,0.45,September,19,Sunday,25198.07,45.46110079065579,529299.12
ORD_6095,2023-08-17,2023,8,3,CUST_1149,26,Male,Kolkata,East,Microwave,Home & Kitchen,2,6081.87,0.01,3755.59,Credit Card,16858.94,9347.76,0.55,August,17,Thursday,16858.94,55.44690235566412,99315.23
ORD_6096,2019-05-28,2019,5,2,CUST_1100,50,Male,Bangalore,South,Snacks,Grocery,1,1003.49,0.02,703.12,UPI,1032.59,329.47,0.32,May,28,Tuesday,1032.59,31.90714610832955,127649.45
ORD_6097,2020-11-09,2020,11,4,CUST_616,28,Male,Mumbai,West,Rice,Grocery,1,1928.4,0.25,1194.05,Debit Card,1536.69,342.64,0.22,November,9,Monday,1536.69,22.29727531252237,218134.04
ORD_6098,2023-09-26,2023,9,3,CUST_115,31,Male,Hyderabad,South,Shoes,Fashion,1,3958.63,0.03,2675.84,Debit Card,5644.61,2968.77,0.53,September,26,Tuesday,5644.61,52.59477625557834,225677.82
ORD_6099,2022-01-08,2022,1,1,CUST_877,34,Female,Bangalore,South,Sofa,Home & Kitchen,2,16919.01,0.03,10434.09,UPI,45131.46,24263.28,0.54,January,8,Saturday,45131.46,53.76134519025088,201344.72999999998
ORD_6100,2023-03-28,2023,3,1,CUST_1054,22,Male,Delhi,North,Cooking Oil,Grocery,4,181.41,0.08,124.73,Credit Card,934.62,435.7,0.47,March,28,Tuesday,934.62,46.61787678414757,102557.11
ORD_6101,2022-07-12,2022,7,3,CUST_1060,26,Male,Chennai,South,Rice,Grocery,2,994.5,0.01,721.25,Debit Card,2338.32,895.82,0.38,July,12,Tuesday,2338.32,38.31041089329091,253018.19999999998
ORD_6102,2022-03-19,2022,3,1,CUST_1146,44,Male,Mumbai,West,Jacket,Fashion,3,3282.89,0.08,2175.56,COD,11325.97,4799.29,0.42,March,19,Saturday,11325.97,42.3742072422936,142232.87
ORD_6103,2022-10-06,2022,10,4,CUST_662,46,Male,Pune,West,Rice,Grocery,4,1354.87,0.26,981.48,UPI,6516.92,2591.0,0.4,October,6,Thursday,6516.92,39.75804521154165,95048.37
ORD_6104,2020-03-28,2020,3,1,CUST_45,32,Male,Delhi,North,Laptop,Electronics,2,79890.47,0.04,59502.02,UPI,130381.25,11377.21,0.09,March,28,Saturday,130381.25,8.726109007238387,191240.64
ORD_6105,2023-10-08,2023,10,4,CUST_1125,24,Male,Kolkata,East,Jacket,Fashion,1,4844.39,0.16,3076.58,UPI,7406.1,4329.52,0.58,October,8,Sunday,7406.1,58.45883798490434,312509.19
ORD_6106,2022-05-16,2022,5,2,CUST_427,34,Female,Mumbai,West,Mixer,Home & Kitchen,3,22339.63,0.03,15008.91,Debit Card,85323.42,40296.69,0.47,May,16,Monday,85323.42,47.2281701788325,237801.95
ORD_6107,2023-04-04,2023,4,2,CUST_302,20,Male,Ahmedabad,West,Cookware Set,Home & Kitchen,2,22869.13,0.01,16506.75,COD,63393.23,30379.73,0.48,April,4,Tuesday,63393.23,47.922672499886815,123382.7
ORD_6108,2021-07-30,2021,7,3,CUST_973,34,Male,Mumbai,West,Sofa,Home & Kitchen,1,19489.63,0.0,12432.13,UPI,20366.66,7934.53,0.39,July,30,Friday,20366.66,38.95842519097388,45428.13
ORD_6109,2023-12-31,2023,12,4,CUST_671,44,Female,Kolkata,East,Jacket,Fashion,1,3715.36,0.03,2401.92,Debit Card,6054.55,3652.63,0.6,December,31,Sunday,6054.55,60.3286784319231,39527.119999999995
ORD_6110,2019-10-28,2019,10,4,CUST_866,59,Male,Hyderabad,South,Smartphone,Electronics,2,39438.39,0.16,28183.67,Credit Card,86133.44,29766.1,0.35,October,28,Monday,86133.44,34.55812283823797,356056.37
ORD_6111,2020-06-03,2020,6,2,CUST_433,43,Male,Chennai,South,Cookware Set,Home & Kitchen,2,20496.64,0.05,14355.66,Debit Card,28550.54,-160.78,-0.01,June,3,Wednesday,28550.54,-0.5631417129063058,130551.17
ORD_6112,2021-04-05,2021,4,2,CUST_774,33,Male,Hyderabad,South,Wallet,Accessories,4,3769.17,0.06,2762.5,Credit Card,15589.29,4539.29,0.29,April,5,Monday,15589.29,29.11800344980432,471572.44
ORD_6113,2020-04-21,2020,4,2,CUST_309,28,Female,Hyderabad,South,Laptop,Electronics,3,21432.96,0.03,12996.67,Credit Card,39760.82,770.81,0.02,April,21,Tuesday,39760.82,1.9386169601129957,61517.34
ORD_6114,2020-03-31,2020,3,1,CUST_864,29,Female,Delhi,North,Sofa,Home & Kitchen,2,1475.64,0.0,1018.13,Credit Card,2508.59,472.33,0.19,March,31,Tuesday,2508.59,18.828505255940588,109809.56
ORD_6115,2021-09-03,2021,9,3,CUST_451,38,Female,Delhi,North,Smartwatch,Electronics,4,37064.83,0.03,25785.12,Debit Card,166102.33,62961.85,0.38,September,3,Friday,166102.33,37.90545864106783,373923.38
ORD_6116,2023-12-20,2023,12,4,CUST_574,29,Female,Pune,West,Cooking Oil,Grocery,2,1057.66,0.05,642.04,Debit Card,3376.05,2091.97,0.62,December,20,Wednesday,3376.05,61.965018290605876,146783.87999999998
ORD_6117,2021-08-02,2021,8,3,CUST_355,20,Male,Kolkata,East,Cooking Oil,Grocery,3,104.69,0.03,70.11,Credit Card,335.11,124.78,0.37,August,2,Monday,335.11,37.235534600578916,345194.73
ORD_6118,2023-12-29,2023,12,4,CUST_502,34,Male,Kolkata,East,Jacket,Fashion,1,4889.62,0.06,3407.9,COD,7721.69,4313.79,0.56,December,29,Friday,7721.69,55.86587910159564,141574.35
ORD_6119,2021-06-29,2021,6,2,CUST_85,39,Female,Ahmedabad,West,Sunglasses,Accessories,1,1535.23,0.03,1132.05,UPI,1883.8,751.75,0.4,June,29,Tuesday,1883.8,39.90604098099586,138052.42
ORD_6120,2023-07-25,2023,7,3,CUST_1016,47,Male,Pune,West,Cooking Oil,Grocery,1,879.64,0.04,543.13,UPI,1123.12,579.99,0.52,July,25,Tuesday,1123.12,51.64096445615785,46211.68
ORD_6121,2022-06-09,2022,6,2,CUST_491,43,Male,Chennai,South,Cookware Set,Home & Kitchen,4,22702.37,0.08,16026.56,Credit Card,120095.54,55989.3,0.47,June,9,Thursday,120095.54,46.62063220665814,383128.59
ORD_6122,2023-09-15,2023,9,3,CUST_685,20,Male,Bangalore,South,Wallet,Accessories,4,831.04,0.03,576.06,Debit Card,4739.92,2435.68,0.51,September,15,Friday,4739.92,51.38652129149859,61884.17
ORD_6123,2022-04-18,2022,4,2,CUST_914,49,Male,Ahmedabad,West,Microwave,Home & Kitchen,4,18187.67,0.09,11109.11,Credit Card,82753.9,38317.46,0.46,April,18,Monday,82753.9,46.30290536156,148605.56999999998
ORD_6124,2023-06-01,2023,6,2,CUST_492,49,Male,Ahmedabad,West,Mixer,Home & Kitchen,2,20436.22,0.05,13655.66,Debit Card,62514.4,35203.08,0.56,June,1,Thursday,62514.4,56.311953725861564,101495.93000000001
ORD_6125,2021-03-08,2021,3,1,CUST_1142,34,Female,Ahmedabad,West,Cooking Oil,Grocery,2,1307.53,0.06,913.43,Credit Card,2703.97,877.11,0.32,March,8,Monday,2703.97,32.43785988749875,133446.52
ORD_6126,2020-07-30,2020,7,3,CUST_308,53,Male,Mumbai,West,Headphones,Electronics,4,35105.41,0.05,24188.79,Credit Card,80790.71,-15964.45,-0.2,July,30,Thursday,80790.71,-19.760254613432657,168775.7
ORD_6127,2023-11-10,2023,11,4,CUST_957,28,Male,Pune,West,Cooking Oil,Grocery,1,1214.34,0.25,787.83,UPI,1593.82,805.99,0.51,November,10,Friday,1593.82,50.569700468057874,51782.75
ORD_6128,2019-06-14,2019,6,2,CUST_719,28,Female,Hyderabad,South,Sofa,Home & Kitchen,1,23147.54,0.0,15637.72,Credit Card,26619.67,10981.95,0.41,June,14,Friday,26619.67,41.255019314664686,118057.59
ORD_6129,2020-09-02,2020,9,3,CUST_650,39,Male,Ahmedabad,West,Laptop,Electronics,1,50785.98,0.02,30915.22,COD,44419.96,13504.74,0.3,September,2,Wednesday,44419.96,30.402413689701657,598181.38
ORD_6130,2023-04-19,2023,4,2,CUST_122,26,Male,Mumbai,West,Jeans,Fashion,1,2011.49,0.05,1363.44,Credit Card,2675.28,1311.84,0.49,April,19,Wednesday,2675.28,49.03561496366734,43855.39
ORD_6131,2023-06-04,2023,6,2,CUST_1170,23,Male,Chennai,South,Laptop,Electronics,3,18972.14,0.04,12606.47,Debit Card,87970.02,50150.61,0.57,June,4,Sunday,87970.02,57.00875139053054,512687.83
ORD_6132,2023-02-21,2023,2,1,CUST_764,29,Male,Kolkata,East,Smartwatch,Electronics,3,71692.63,0.09,50853.32,Credit Card,246608.31,94048.35,0.38,February,21,Tuesday,246608.31,38.13673188871859,473497.51
ORD_6133,2021-01-01,2021,1,1,CUST_496,36,Male,Chennai,South,Backpack,Accessories,4,1275.02,0.05,938.59,UPI,5862.54,2108.18,0.36,January,1,Friday,5862.54,35.960181081920126,299740.94999999995
ORD_6134,2023-01-19,2023,1,1,CUST_501,30,Male,Pune,West,Cookware Set,Home & Kitchen,4,6587.34,0.1,4039.49,Credit Card,36520.21,20362.25,0.56,January,19,Thursday,36520.21,55.756114217305985,800217.19
ORD_6135,2022-09-02,2022,9,3,CUST_504,31,Male,Pune,West,Cooking Oil,Grocery,3,1975.67,0.01,1294.3,UPI,7701.41,3818.51,0.5,September,2,Friday,7701.41,49.58195966712589,247221.81999999998
ORD_6136,2020-01-05,2020,1,1,CUST_843,29,Male,Kolkata,East,Jeans,Fashion,1,937.0,0.08,644.79,Credit Card,806.01,161.22,0.2,January,5,Sunday,806.01,20.002233222912867,29048.64
ORD_6137,2019-03-07,2019,3,1,CUST_533,24,Female,Ahmedabad,West,Laptop,Electronics,4,36540.44,0.06,25830.09,UPI,137392.05,34071.69,0.25,March,7,Thursday,137392.05,24.798880284557953,475842.54000000004
ORD_6138,2019-03-01,2019,3,1,CUST_162,28,Male,Delhi,North,Wallet,Accessories,2,2947.77,0.07,1952.28,Credit Card,5482.85,1578.29,0.29,March,1,Friday,5482.85,28.785941617954165,297633.35
ORD_6139,2019-05-03,2019,5,2,CUST_1198,40,Male,Pune,West,Shoes,Fashion,2,4675.65,0.07,2943.74,Credit Card,9131.54,3244.06,0.36,May,3,Friday,9131.54,35.52588062911622,145202.56
ORD_6140,2023-08-16,2023,8,3,CUST_162,23,Female,Kolkata,East,Rice,Grocery,4,518.18,0.07,368.16,Debit Card,2698.68,1226.04,0.45,August,16,Wednesday,2698.68,45.43109964871716,297633.35
ORD_6141,2023-09-04,2023,9,3,CUST_178,44,Female,Delhi,North,Mixer,Home & Kitchen,4,10736.37,0.1,7489.84,Debit Card,56816.87,26857.51,0.47,September,4,Monday,56816.87,47.27030897689365,228408.55
ORD_6142,2022-10-30,2022,10,4,CUST_918,64,Male,Chennai,South,Microwave,Home & Kitchen,4,9133.75,0.17,6307.63,UPI,49276.58,24046.06,0.49,October,30,Sunday,49276.58,48.79815117039373,162495.12
ORD_6143,2021-04-02,2021,4,2,CUST_639,33,Female,Chennai,South,Rice,Grocery,2,1940.88,0.09,1389.95,Credit Card,3885.64,1105.74,0.28,April,2,Friday,3885.64,28.457088150214638,97661.09
ORD_6144,2021-08-21,2021,8,3,CUST_191,38,Female,Kolkata,East,Cooking Oil,Grocery,4,1809.94,0.02,1137.46,Debit Card,7804.46,3254.62,0.42,August,21,Saturday,7804.46,41.70205241618254,117572.93000000001
ORD_6145,2021-11-12,2021,11,4,CUST_1,40,Male,Chennai,South,Snacks,Grocery,2,1893.43,0.12,1245.46,Credit Card,4582.1,2091.18,0.46,November,12,Friday,4582.1,45.63802623251347,80894.22
ORD_6146,2023-01-15,2023,1,1,CUST_1196,30,Male,Kolkata,East,Snacks,Grocery,4,1284.9,0.05,831.54,Debit Card,7519.23,4193.07,0.56,January,15,Sunday,7519.23,55.764619515562096,510450.7
ORD_6147,2021-03-29,2021,3,1,CUST_302,29,Male,Mumbai,West,Snacks,Grocery,2,434.18,0.05,269.79,UPI,907.44,367.86,0.41,March,29,Monday,907.44,40.53821740280349,123382.7
ORD_6148,2023-02-25,2023,2,1,CUST_756,26,Female,Kolkata,East,Microwave,Home & Kitchen,1,18795.68,0.06,13278.63,UPI,22261.6,8982.97,0.4,February,25,Saturday,22261.6,40.351861501419485,58630.149999999994
