Order_ID,Order_Date,Year,Month,Quarter,Customer_ID,Age,Gender,City,Region,Product,Category,Quantity,Unit_Price,Discount_%,Cost_Price,Payment_Method,Revenue,Profit,Profit_Margin
ORD_5916,2021-01-20,2021,1,1,CUST_1133,19,Female,Bangalore,South,Smartphone,Electronics,1,38461.84,0.02,24460.85,Credit Card,45608.05,21147.2,0.46
ORD_5917,2023-05-28,2023,5,2,CUST_505,64,Male,Chennai,South,T-shirt,Fashion,1,3631.26,0.0,2719.55,COD,5337.95,2618.4,0.49
ORD_5918,2019-09-29,2019,9,3,CUST_760,30,Female,Ahmedabad,West,Cooking Oil,Grocery,2,699.7,0.1,504.73,Debit Card,1322.43,312.97,0.24
ORD_5919,2021-02-14,2021,2,1,CUST_131,57,Male,Delhi,North,Rice,Grocery,4,1330.42,0.08,894.95,Credit Card,4846.99,1267.19,0.26
ORD_5920,2023-01-11,2023,1,1,CUST_50,46,Male,Chennai,South,Cookware Set,Home & Kitchen,1,13393.91,0.05,9312.35,Credit Card,19595.29,10282.94,0.52
ORD_5921,2022-07-11,2022,7,3,CUST_175,42,Female,Hyderabad,South,Microwave,Home & Kitchen,3,8563.54,0.09,5369.24,COD,27761.93,11654.21,0.42
ORD_5922,2022-08-17,2022,8,3,CUST_893,45,Female,Pune,West,Microwave,Home & Kitchen,2,12933.85,0.02,8835.08,Debit Card,31687.93,14017.77,0.44
ORD_5923,2020-04-05,2020,4,2,CUST_322,50,Male,Ahmedabad,West,Laptop,Electronics,3,73911.19,0.07,51504.08,Credit Card,131460.29,-23051.95,-0.18
ORD_5924,2021-09-17,2021,9,3,CUST_657,45,Female,Mumbai,West,Laptop,Electronics,2,9456.99,0.03,6911.84,UPI,21190.28,7366.6,0.35
ORD_5925,2021-04-15,2021,4,2,CUST_958,33,Male,Bangalore,South,T-shirt,Fashion,4,4517.65,0.04,3381.35,Debit Card,19082.55,5557.15,0.29
ORD_5926,2021-03-09,2021,3,1,CUST_926,30,Female,Hyderabad,South,Mixer,Home & Kitchen,1,16144.36,0.03,10223.75,COD,17226.03,7002.28,0.41
ORD_5927,2023-10-22,2023,10,4,CUST_876,29,Female,Bangalore,South,T-shirt,Fashion,3,4468.72,0.23,3178.29,UPI,18787.39,9252.52,0.49
ORD_5928,2022-11-04,2022,11,4,CUST_110,24,Female,Ahmedabad,West,Backpack,Accessories,1,1086.55,0.25,789.88,Credit Card,1273.3,483.42,0.38
ORD_5929,2020-04-13,2020,4,2,CUST_321,23,Female,Delhi,North,Backpack,Accessories,4,2076.6,0.04,1334.08,Debit Card,5083.52,-252.8,-0.05
ORD_5930,2022-04-30,2022,4,2,CUST_814,22,Female,Delhi,North,Backpack,Accessories,3,612.6,0.04,437.29,Credit Card,2205.36,893.49,0.41
ORD_5931,2023-05-31,2023,5,2,CUST_447,20,Male,Ahmedabad,West,Sofa,Home & Kitchen,2,18008.26,0.02,10843.33,Debit Card,51885.4,30198.74,0.58
ORD_5932,2021-06-10,2021,6,2,CUST_56,22,Male,Pune,West,Rice,Grocery,4,755.05,0.0,470.81,UPI,3820.55,1937.31,0.51
ORD_5933,2019-10-08,2019,10,4,CUST_925,23,Female,Ahmedabad,West,Wallet,Accessories,3,1186.71,0.25,820.29,Debit Card,3471.13,1010.26,0.29
ORD_5934,2019-01-03,2019,1,1,CUST_599,43,Male,Pune,West,Snacks,Grocery,3,1336.58,0.08,888.55,UPI,4057.86,1392.21,0.34
ORD_5935,2023-10-08,2023,10,4,CUST_166,26,Male,Pune,West,Wallet,Accessories,3,1555.55,0.17,1163.37,Credit Card,7049.44,3559.33,0.5
ORD_5936,2023-11-04,2023,11,4,CUST_521,39,Female,Chennai,South,T-shirt,Fashion,3,1604.7,0.14,1162.33,Credit Card,7245.22,3758.23,0.52
ORD_5937,2020-10-12,2020,10,4,CUST_364,32,Male,Mumbai,West,Laptop,Electronics,2,14919.75,0.25,9408.67,UPI,24729.49,5912.15,0.24
ORD_5938,2019-09-26,2019,9,3,CUST_1067,57,Male,Hyderabad,South,Snacks,Grocery,3,1530.95,0.01,1129.53,UPI,4774.27,1385.68,0.29
ORD_5939,2022-02-21,2022,2,1,CUST_71,34,Male,Hyderabad,South,Snacks,Grocery,2,1859.63,0.09,1337.39,COD,3807.59,1132.81,0.3
ORD_5940,2023-03-06,2023,3,1,CUST_114,18,Male,Bangalore,South,Cookware Set,Home & Kitchen,2,4932.42,0.08,3312.68,Debit Card,12705.91,6080.55,0.48
ORD_5941,2022-05-02,2022,5,2,CUST_927,20,Male,Kolkata,East,Sofa,Home & Kitchen,2,21434.08,0.02,13401.79,UPI,55139.17,28335.59,0.51
ORD_5942,2019-04-07,2019,4,2,CUST_558,18,Female,Mumbai,West,T-shirt,Fashion,3,4894.04,0.04,3209.03,UPI,14094.84,4467.75,0.32
ORD_5943,2022-05-23,2022,5,2,CUST_836,22,Male,Ahmedabad,West,Shoes,Fashion,1,1117.88,0.01,713.68,COD,1452.55,738.87,0.51
ORD_5944,2022-10-23,2022,10,4,CUST_141,20,Female,Bangalore,South,Cookware Set,Home & Kitchen,3,21188.39,0.27,14267.52,Credit Card,75404.18,32601.62,0.43
ORD_5945,2020-05-06,2020,5,2,CUST_1035,28,Male,Delhi,North,Snacks,Grocery,4,164.85,0.05,113.61,Credit Card,419.32,-35.12,-0.08
ORD_5946,2019-04-02,2019,4,2,CUST_1126,26,Male,Bangalore,South,Smartphone,Electronics,1,8733.62,0.01,5863.6,Credit Card,8646.28,2782.68,0.32
ORD_5947,2021-07-03,2021,7,3,CUST_100,18,Female,Pune,West,T-shirt,Fashion,1,3222.01,0.07,2194.02,COD,3131.31,937.29,0.3
ORD_5948,2019-07-25,2019,7,3,CUST_576,29,Female,Kolkata,East,Jeans,Fashion,2,3884.47,0.09,2342.07,Credit Card,6716.25,2032.11,0.3
ORD_5949,2019-05-04,2019,5,2,CUST_328,57,Male,Bangalore,South,Headphones,Electronics,1,46367.4,0.07,32766.64,UPI,45277.77,12511.13,0.28
ORD_5950,2019-01-06,2019,1,1,CUST_1097,43,Male,Bangalore,South,Smartphone,Electronics,3,35811.84,0.05,24992.36,UPI,112270.12,37293.04,0.33
ORD_5951,2021-01-10,2021,1,1,CUST_65,34,Female,Hyderabad,South,Jeans,Fashion,2,4630.91,0.06,2934.79,UPI,10534.39,4664.81,0.44
ORD_5952,2022-11-04,2022,11,4,CUST_1072,49,Male,Delhi,North,Smartwatch,Electronics,1,16792.5,0.3,11775.16,UPI,18366.8,6591.64,0.36
ORD_5953,2023-01-22,2023,1,1,CUST_851,33,Female,Mumbai,West,Rice,Grocery,4,1258.84,0.02,836.48,UPI,7599.37,4253.45,0.56
ORD_5954,2020-05-01,2020,5,2,CUST_177,29,Female,Ahmedabad,West,Wallet,Accessories,4,1739.11,0.08,1272.38,Debit Card,4283.95,-805.57,-0.19
ORD_5955,2020-05-17,2020,5,2,CUST_26,31,Female,Ahmedabad,West,Snacks,Grocery,3,450.78,0.08,309.56,COD,832.8,-95.88,-0.12
ORD_5956,2023-03-15,2023,3,1,CUST_628,59,Male,Ahmedabad,West,Wallet,Accessories,4,3914.63,0.04,2873.35,Debit Card,21045.05,9551.65,0.45
ORD_5957,2021-05-27,2021,5,2,CUST_95,43,Male,Mumbai,West,Rice,Grocery,3,226.67,0.06,139.75,Credit Card,738.29,319.04,0.43
ORD_5958,2019-02-17,2019,2,1,CUST_166,33,Female,Chennai,South,Microwave,Home & Kitchen,2,19273.23,0.02,13158.8,UPI,33997.98,7680.38,0.23
ORD_5959,2022-12-02,2022,12,4,CUST_971,32,Female,Mumbai,West,Laptop,Electronics,1,51274.18,0.07,34578.24,COD,71527.48,36949.24,0.52
ORD_5960,2021-07-24,2021,7,3,CUST_495,32,Male,Chennai,South,Smartwatch,Electronics,4,24088.03,0.01,14507.65,Debit Card,99681.09,41650.49,0.42
ORD_5961,2022-02-22,2022,2,1,CUST_1092,42,Male,Pune,West,Mixer,Home & Kitchen,2,13489.25,0.03,8440.96,Debit Card,29440.29,12558.37,0.43
ORD_5962,2019-08-02,2019,8,3,CUST_940,58,Female,Mumbai,West,Jeans,Fashion,4,4449.55,0.05,2960.05,Debit Card,16908.29,5068.09,0.3
ORD_5963,2021-12-19,2021,12,4,CUST_226,39,Female,Delhi,North,Mixer,Home & Kitchen,2,12669.11,0.03,9130.68,Debit Card,32443.06,14181.7,0.44
ORD_5964,2022-06-28,2022,6,2,CUST_741,34,Female,Chennai,South,Cookware Set,Home & Kitchen,4,19623.94,0.06,12134.96,Credit Card,106067.4,57527.56,0.54
ORD_5965,2021-01-14,2021,1,1,CUST_968,41,Female,Bangalore,South,Snacks,Grocery,3,1182.4,0.09,850.0,Credit Card,3905.82,1355.82,0.35
ORD_5966,2022-06-17,2022,6,2,CUST_694,37,Female,Kolkata,East,Cooking Oil,Grocery,2,1477.46,0.06,975.99,Debit Card,3992.84,2040.86,0.51
ORD_5967,2023-08-12,2023,8,3,CUST_929,41,Female,Kolkata,East,Smartphone,Electronics,3,13997.93,0.1,9972.26,UPI,52912.18,22995.4,0.43
ORD_5968,2021-10-17,2021,10,4,CUST_900,31,Male,Ahmedabad,West,Smartphone,Electronics,2,31962.62,0.13,23502.64,UPI,79529.39,32524.11,0.41
ORD_5969,2023-02-12,2023,2,1,CUST_290,45,Male,Kolkata,East,Smartwatch,Electronics,4,47335.79,0.02,33364.58,UPI,233800.93,100342.61,0.43
ORD_5970,2020-05-07,2020,5,2,CUST_821,28,Male,Delhi,North,Sunglasses,Accessories,4,386.45,0.09,232.64,Credit Card,941.6,11.04,0.01
ORD_5971,2019-10-03,2019,10,4,CUST_903,42,Female,Hyderabad,South,Cooking Oil,Grocery,1,1116.18,0.26,763.27,Debit Card,1073.77,310.5,0.29
ORD_5972,2019-02-21,2019,2,1,CUST_1013,34,Male,Hyderabad,South,Cookware Set,Home & Kitchen,3,12173.57,0.04,8981.54,Credit Card,31553.89,4609.27,0.15
ORD_5973,2021-07-28,2021,7,3,CUST_1116,29,Male,Ahmedabad,West,Smartphone,Electronics,3,25195.26,0.03,17089.76,UPI,76617.53,25348.25,0.33
ORD_5974,2023-03-11,2023,3,1,CUST_340,30,Female,Bangalore,South,Mixer,Home & Kitchen,2,12586.59,0.03,7932.8,Debit Card,34185.18,18319.58,0.54
ORD_5975,2020-03-21,2020,3,1,CUST_141,30,Female,Chennai,South,Sofa,Home & Kitchen,3,5991.84,0.05,4235.11,UPI,14515.23,1809.9,0.12
ORD_5976,2020-08-31,2020,8,3,CUST_361,37,Male,Ahmedabad,West,Cooking Oil,Grocery,3,954.08,0.1,600.23,Credit Card,1642.21,-158.48,-0.1
ORD_5977,2021-05-18,2021,5,2,CUST_2,27,Male,Chennai,South,Jeans,Fashion,1,4577.44,0.08,3206.8,UPI,4863.99,1657.19,0.34
ORD_5978,2022-10-24,2022,10,4,CUST_937,23,Female,Kolkata,East,Laptop,Electronics,1,26531.77,0.21,17341.23,Credit Card,34060.16,16718.93,0.49
ORD_5979,2023-05-15,2023,5,2,CUST_357,40,Female,Delhi,North,Headphones,Electronics,2,79652.25,0.07,52480.38,UPI,217785.18,112824.42,0.52
ORD_5980,2021-02-06,2021,2,1,CUST_1048,18,Female,Hyderabad,South,Shoes,Fashion,1,4787.88,0.01,2936.07,UPI,4692.6,1756.53,0.37
ORD_5981,2019-08-19,2019,8,3,CUST_1090,33,Female,Kolkata,East,Sunglasses,Accessories,4,1040.6,0.06,641.4,Debit Card,3912.66,1347.06,0.34
ORD_5982,2020-02-29,2020,2,1,CUST_982,33,Male,Mumbai,West,Cooking Oil,Grocery,4,621.79,0.05,460.71,Credit Card,1807.54,-35.3,-0.02
ORD_5983,2023-09-20,2023,9,3,CUST_642,48,Male,Kolkata,East,Sofa,Home & Kitchen,4,11028.65,0.03,7540.82,Credit Card,62903.01,32739.73,0.52
ORD_5984,2022-01-08,2022,1,1,CUST_1046,27,Male,Ahmedabad,West,Sunglasses,Accessories,1,782.7,0.09,532.94,Debit Card,979.35,446.41,0.46
ORD_5985,2019-02-14,2019,2,1,CUST_1129,19,Male,Hyderabad,South,Jacket,Fashion,4,560.84,0.09,397.38,Credit Card,1837.31,247.79,0.13
ORD_5986,2019-01-07,2019,1,1,CUST_1109,22,Female,Hyderabad,South,Headphones,Electronics,4,12862.15,0.01,9491.22,Credit Card,56027.53,18062.65,0.32
ORD_5987,2021-09-23,2021,9,3,CUST_467,46,Male,Kolkata,East,Wallet,Accessories,1,3787.21,0.06,2787.42,Credit Card,4111.77,1324.35,0.32
ORD_5988,2023-02-01,2023,2,1,CUST_706,42,Male,Bangalore,South,T-shirt,Fashion,1,2378.76,0.03,1460.49,Debit Card,2907.32,1446.83,0.5
ORD_5989,2023-03-10,2023,3,1,CUST_344,22,Female,Ahmedabad,West,T-shirt,Fashion,3,548.09,0.03,371.71,Credit Card,2232.92,1117.79,0.5
ORD_5990,2019-04-29,2019,4,2,CUST_457,28,Male,Chennai,South,Cooking Oil,Grocery,2,1993.1,0.0,1482.69,Debit Card,3986.2,1020.82,0.26
ORD_5991,2019-05-12,2019,5,2,CUST_103,31,Male,Kolkata,East,Headphones,Electronics,2,37707.75,0.08,25329.58,Credit Card,72851.37,22192.21,0.3
ORD_5992,2023-03-02,2023,3,1,CUST_168,37,Male,Ahmedabad,West,T-shirt,Fashion,3,1934.06,0.07,1273.28,UPI,7554.44,3734.6,0.49
ORD_5993,2019-12-15,2019,12,4,CUST_576,24,Female,Ahmedabad,West,Jeans,Fashion,2,1680.52,0.01,1152.59,UPI,3992.92,1687.74,0.42
ORD_5994,2019-09-12,2019,9,3,CUST_42,20,Male,Delhi,North,Backpack,Accessories,2,2733.55,0.02,2025.81,UPI,5625.65,1574.03,0.28
ORD_5995,2022-01-03,2022,1,1,CUST_1195,52,Male,Kolkata,East,Smartwatch,Electronics,2,73485.14,0.09,48624.95,UPI,183896.56,86646.66,0.47
ORD_5996,2022-08-28,2022,8,3,CUST_686,33,Male,Ahmedabad,West,Smartwatch,Electronics,4,50700.3,0.04,34038.02,UPI,243361.44,107209.36,0.44
ORD_5997,2021-12-12,2021,12,4,CUST_1067,47,Female,Chennai,South,Wallet,Accessories,3,2563.92,0.09,1608.97,Credit Card,9239.34,4412.43,0.48
ORD_5998,2023-09-02,2023,9,3,CUST_584,30,Male,Ahmedabad,West,Sunglasses,Accessories,3,3187.32,0.0,2034.74,UPI,14056.08,7951.86,0.57
ORD_5999,2022-07-02,2022,7,3,CUST_647,38,Female,Bangalore,South,Backpack,Accessories,1,876.53,0.0,636.09,Credit Card,1040.88,404.79,0.39
ORD_6000,2023-11-14,2023,11,4,CUST_1005,53,Male,Delhi,North,T-shirt,Fashion,2,2807.56,0.26,1877.38,UPI,7271.58,3516.82,0.48
ORD_6001,2019-08-15,2019,8,3,CUST_688,37,Male,Kolkata,East,Sofa,Home & Kitchen,3,16116.51,0.01,10212.08,COD,47866.03,17229.79,0.36
ORD_6002,2020-12-29,2020,12,4,CUST_195,49,Male,Delhi,North,Wallet,Accessories,1,1120.59,0.03,823.54,UPI,1108.71,285.17,0.26
ORD_6003,2023-12-31,2023,12,4,CUST_158,32,Male,Ahmedabad,West,Smartwatch,Electronics,1,71985.27,0.05,43588.15,Credit Card,114888.49,71300.34,0.62
ORD_6004,2020-03-08,2020,3,1,CUST_499,53,Male,Delhi,North,Sofa,Home & Kitchen,2,12727.02,0.0,8177.89,Debit Card,21635.93,5280.15,0.24
ORD_6005,2021-04-15,2021,4,2,CUST_345,18,Male,Ahmedabad,West,T-shirt,Fashion,2,2766.54,0.08,1878.04,COD,5599.48,1843.4,0.33
ORD_6006,2021-01-20,2021,1,1,CUST_365,23,Female,Kolkata,East,Sofa,Home & Kitchen,2,7744.64,0.1,5398.62,Debit Card,16867.83,6070.59,0.36
ORD_6007,2019-07-31,2019,7,3,CUST_625,31,Male,Kolkata,East,Snacks,Grocery,4,909.14,0.07,578.81,UPI,3212.9,897.66,0.28
ORD_6008,2020-03-22,2020,3,1,CUST_1039,21,Male,Delhi,North,Snacks,Grocery,4,1916.36,0.07,1341.84,Credit Card,6059.53,692.17,0.11
ORD_6009,2019-07-01,2019,7,3,CUST_1077,56,Female,Mumbai,West,Backpack,Accessories,1,1768.99,0.1,1268.84,UPI,1512.49,243.65,0.16
ORD_6010,2021-03-13,2021,3,1,CUST_97,43,Female,Delhi,North,Backpack,Accessories,4,819.51,0.04,530.6,UPI,3461.61,1339.21,0.39
ORD_6011,2023-04-13,2023,4,2,CUST_1024,27,Male,Delhi,North,T-shirt,Fashion,4,806.58,0.05,569.63,Credit Card,4291.01,2012.49,0.47
ORD_6012,2021-05-22,2021,5,2,CUST_387,32,Female,Bangalore,South,Cooking Oil,Grocery,4,1694.68,0.01,1115.71,Debit Card,7751.13,3288.29,0.42
ORD_6013,2019-08-24,2019,8,3,CUST_399,23,Female,Kolkata,East,Rice,Grocery,3,1679.02,0.02,1012.64,UPI,4936.32,1898.4,0.38
ORD_6014,2019-09-04,2019,9,3,CUST_963,54,Female,Pune,West,T-shirt,Fashion,1,2848.66,0.02,1786.19,Credit Card,2931.27,1145.08,0.39
ORD_6015,2020-07-02,2020,7,3,CUST_93,31,Male,Chennai,South,Backpack,Accessories,3,2679.14,0.01,1625.23,Debit Card,4818.99,-56.7,-0.01
ORD_6016,2022-11-12,2022,11,4,CUST_497,32,Male,Ahmedabad,West,Backpack,Accessories,2,2068.94,0.3,1307.09,Credit Card,4525.81,1911.63,0.42
ORD_6017,2022-10-09,2022,10,4,CUST_606,21,Female,Pune,West,Shoes,Fashion,2,1355.42,0.2,878.2,UPI,3524.09,1767.69,0.5
ORD_6018,2021-11-22,2021,11,4,CUST_700,46,Male,Kolkata,East,Microwave,Home & Kitchen,1,8215.58,0.12,6017.34,Debit Card,9940.85,3923.51,0.39
ORD_6019,2023-08-08,2023,8,3,CUST_314,27,Male,Ahmedabad,West,T-shirt,Fashion,4,4789.03,0.03,3267.19,UPI,26014.01,12945.25,0.5
ORD_6020,2023-10-09,2023,10,4,CUST_316,33,Male,Bangalore,South,Microwave,Home & Kitchen,2,16120.3,0.15,11053.18,UPI,49876.21,27769.85,0.56
ORD_6021,2020-10-21,2020,10,4,CUST_897,31,Female,Chennai,South,Mixer,Home & Kitchen,3,16286.19,0.12,10565.73,Debit Card,47510.07,15812.88,0.33
ORD_6022,2019-05-23,2019,5,2,CUST_378,63,Female,Pune,West,Wallet,Accessories,2,1824.25,0.03,1322.47,UPI,3716.0,1071.06,0.29
ORD_6023,2022-02-16,2022,2,1,CUST_1011,27,Female,Kolkata,East,Headphones,Electronics,3,18822.09,0.04,12187.42,COD,60983.57,24421.31,0.4
ORD_6024,2020-01-03,2020,1,1,CUST_385,56,Male,Kolkata,East,Smartphone,Electronics,3,30073.69,0.08,19227.97,Debit Card,77608.16,19924.25,0.26
ORD_6025,2023-07-20,2023,7,3,CUST_1111,32,Female,Kolkata,East,Laptop,Electronics,3,61503.36,0.05,45015.83,UPI,233128.49,98081.0,0.42
ORD_6026,2020-04-22,2020,4,2,CUST_535,39,Male,Pune,West,Wallet,Accessories,1,2203.17,0.01,1651.03,UPI,1390.48,-260.55,-0.19
ORD_6027,2020-06-12,2020,6,2,CUST_1137,48,Female,Chennai,South,Smartphone,Electronics,4,60182.58,0.1,43858.28,Debit Card,158836.87,-16596.25,-0.1
ORD_6028,2020-10-13,2020,10,4,CUST_643,45,Female,Kolkata,East,T-shirt,Fashion,4,1486.95,0.28,1022.69,Debit Card,4732.07,641.31,0.14
ORD_6029,2020-03-21,2020,3,1,CUST_18,27,Female,Ahmedabad,West,Smartphone,Electronics,1,18094.94,0.08,12694.38,Debit Card,14150.24,1455.86,0.1
ORD_6030,2022-05-09,2022,5,2,CUST_692,36,Male,Mumbai,West,Snacks,Grocery,2,316.01,0.07,194.38,UPI,771.46,382.7,0.5
ORD_6031,2022-08-25,2022,8,3,CUST_627,32,Male,Pune,West,Sunglasses,Accessories,2,2764.72,0.02,1752.6,Credit Card,6773.56,3268.36,0.48
ORD_6032,2023-12-12,2023,12,4,CUST_952,45,Male,Bangalore,South,Wallet,Accessories,4,3495.99,0.06,2436.92,Debit Card,22083.47,12335.79,0.56
ORD_6033,2022-07-13,2022,7,3,CUST_1152,41,Male,Bangalore,South,Mixer,Home & Kitchen,2,20229.31,0.04,12410.96,UPI,46122.83,21300.91,0.46
ORD_6034,2022-12-09,2022,12,4,CUST_991,53,Male,Hyderabad,South,Smartwatch,Electronics,2,31663.18,0.07,19902.81,UPI,88340.27,48534.65,0.55
ORD_6035,2020-11-04,2020,11,4,CUST_821,39,Male,Delhi,North,Smartwatch,Electronics,2,44669.96,0.18,29108.72,UPI,77837.41,19619.97,0.25
ORD_6036,2019-05-17,2019,5,2,CUST_964,49,Male,Hyderabad,South,Jeans,Fashion,2,925.88,0.04,642.59,Debit Card,1866.57,581.39,0.31
ORD_6037,2021-05-28,2021,5,2,CUST_980,18,Male,Bangalore,South,Rice,Grocery,3,1744.81,0.04,1199.52,UPI,5803.94,2205.38,0.38
ORD_6038,2019-09-05,2019,9,3,CUST_464,30,Female,Chennai,South,Snacks,Grocery,4,1676.48,0.01,1073.85,Credit Card,6970.8,2675.4,0.38
ORD_6039,2019-01-23,2019,1,1,CUST_272,18,Male,Bangalore,South,Shoes,Fashion,3,3241.24,0.09,2306.08,COD,9733.44,2815.2,0.29
ORD_6040,2022-08-16,2022,8,3,CUST_193,29,Female,Hyderabad,South,Shoes,Fashion,4,4222.26,0.09,2795.02,Credit Card,19211.28,8031.2,0.42
ORD_6041,2023-07-19,2023,7,3,CUST_504,19,Female,Bangalore,South,Smartwatch,Electronics,2,64440.49,0.04,41979.68,Debit Card,164555.24,80595.88,0.49
ORD_6042,2023-02-11,2023,2,1,CUST_641,28,Male,Chennai,South,Jacket,Fashion,2,1458.55,0.03,920.43,Credit Card,3565.28,1724.42,0.48
ORD_6043,2019-01-30,2019,1,1,CUST_635,57,Male,Chennai,South,Laptop,Electronics,4,54744.32,0.0,33777.21,Debit Card,240875.01,105766.17,0.44
ORD_6044,2020-07-03,2020,7,3,CUST_1133,47,Female,Chennai,South,Shoes,Fashion,2,1476.44,0.04,1016.77,UPI,1716.8,-316.74,-0.18
ORD_6045,2019-11-15,2019,11,4,CUST_573,28,Male,Hyderabad,South,Smartphone,Electronics,4,48389.06,0.17,31433.32,Debit Card,200814.6,75081.32,0.37
ORD_6046,2023-07-14,2023,7,3,CUST_631,52,Female,Ahmedabad,West,Mixer,Home & Kitchen,3,13958.56,0.07,9222.51,COD,51796.03,24128.5,0.47
ORD_6047,2021-04-22,2021,4,2,CUST_242,47,Male,Kolkata,East,Mixer,Home & Kitchen,1,7280.22,0.05,4401.75,UPI,7607.83,3206.08,0.42
ORD_6048,2022-09-08,2022,9,3,CUST_854,37,Male,Chennai,South,Headphones,Electronics,3,66047.99,0.01,43387.07,Credit Card,257463.32,127302.11,0.49
ORD_6049,2019-01-17,2019,1,1,CUST_584,43,Male,Delhi,North,Wallet,Accessories,1,1387.35,0.06,850.19,UPI,1434.52,584.33,0.41
ORD_6050,2020-09-24,2020,9,3,CUST_395,49,Female,Delhi,North,Cooking Oil,Grocery,1,1559.95,0.03,1021.23,COD,1350.49,329.26,0.24
ORD_6051,2020-01-30,2020,1,1,CUST_656,50,Male,Chennai,South,Rice,Grocery,2,1344.15,0.05,887.01,Credit Card,2387.88,613.86,0.26
ORD_6052,2023-08-29,2023,8,3,CUST_666,44,Female,Delhi,North,Shoes,Fashion,2,4504.6,0.0,2871.39,UPI,12612.88,6870.1,0.54
ORD_6053,2022-11-02,2022,11,4,CUST_1042,31,Male,Bangalore,South,Backpack,Accessories,2,1981.36,0.12,1200.27,UPI,5448.74,3048.2,0.56
ORD_6054,2021-02-28,2021,2,1,CUST_56,21,Male,Hyderabad,South,Laptop,Electronics,4,5185.52,0.06,3340.91,UPI,19302.58,5938.94,0.31
ORD_6055,2020-10-13,2020,10,4,CUST_548,39,Female,Bangalore,South,Cooking Oil,Grocery,4,403.12,0.19,251.08,UPI,1443.25,438.93,0.3
ORD_6056,2023-03-15,2023,3,1,CUST_360,32,Male,Mumbai,West,Wallet,Accessories,2,794.17,0.08,486.98,Credit Card,2045.78,1071.82,0.52
ORD_6057,2022-07-22,2022,7,3,CUST_984,47,Male,Kolkata,East,Jeans,Fashion,3,862.11,0.04,580.64,UPI,2948.42,1206.5,0.41
ORD_6058,2022-12-27,2022,12,4,CUST_1195,46,Female,Kolkata,East,Cooking Oil,Grocery,1,577.8,0.0,350.16,Credit Card,866.7,516.54,0.6
ORD_6059,2022-05-13,2022,5,2,CUST_1168,32,Female,Pune,West,Jeans,Fashion,4,4373.86,0.03,3130.07,UPI,22273.88,9753.6,0.44
ORD_6060,2020-04-23,2020,4,2,CUST_192,30,Male,Chennai,South,Jacket,Fashion,4,3499.81,0.03,2308.43,Credit Card,8656.78,-576.94,-0.07
ORD_6061,2019-07-10,2019,7,3,CUST_34,47,Male,Hyderabad,South,Smartphone,Electronics,2,52380.75,0.09,33625.47,UPI,90566.32,23315.38,0.26
ORD_6062,2023-05-24,2023,5,2,CUST_575,32,Male,Bangalore,South,Microwave,Home & Kitchen,3,24853.33,0.09,16053.04,Credit Card,99738.9,51579.78,0.52
ORD_6063,2020-08-25,2020,8,3,CUST_870,24,Female,Bangalore,South,Smartwatch,Electronics,2,58547.99,0.09,35724.54,Credit Card,67930.31,-3518.77,-0.05
ORD_6064,2021-11-15,2021,11,4,CUST_840,57,Female,Hyderabad,South,Shoes,Fashion,2,4986.07,0.24,3548.96,Debit Card,10420.89,3322.97,0.32
ORD_6065,2020-02-17,2020,2,1,CUST_488,47,Female,Chennai,South,Microwave,Home & Kitchen,3,7258.65,0.04,4453.71,Credit Card,15992.26,2631.13,0.16
ORD_6066,2020-03-03,2020,3,1,CUST_210,30,Male,Kolkata,East,Cooking Oil,Grocery,4,1068.63,0.0,724.05,Debit Card,3633.34,737.14,0.2
ORD_6067,2021-06-12,2021,6,2,CUST_77,44,Male,Kolkata,East,Sunglasses,Accessories,3,3743.85,0.04,2689.7,Debit Card,13639.59,5570.49,0.41
ORD_6068,2023-05-09,2023,5,2,CUST_360,24,Male,Chennai,South,Cookware Set,Home & Kitchen,4,16882.32,0.05,12195.26,UPI,94304.64,45523.6,0.48
ORD_6069,2020-05-25,2020,5,2,CUST_786,30,Male,Bangalore,South,Backpack,Accessories,1,2153.36,0.05,1540.61,Debit Card,1369.34,-171.27,-0.13
ORD_6070,2022-02-09,2022,2,1,CUST_43,58,Female,Ahmedabad,West,Cookware Set,Home & Kitchen,4,17383.68,0.06,11658.11,COD,73532.97,26900.53,0.37
ORD_6071,2020-07-04,2020,7,3,CUST_45,52,Female,Pune,West,Shoes,Fashion,4,3857.58,0.0,2398.04,Credit Card,9344.99,-247.17,-0.03
ORD_6072,2019-12-01,2019,12,4,CUST_1072,30,Female,Pune,West,Wallet,Accessories,2,2316.12,0.05,1556.84,Debit Card,5280.75,2167.07,0.41
ORD_6073,2022-05-31,2022,5,2,CUST_17,49,Female,Hyderabad,South,Sofa,Home & Kitchen,2,5014.21,0.09,3738.73,UPI,11977.69,4500.23,0.38
ORD_6074,2022-03-11,2022,3,1,CUST_865,40,Female,Chennai,South,Snacks,Grocery,2,1039.82,0.02,778.61,Credit Card,2547.56,990.34,0.39
ORD_6075,2020-10-31,2020,10,4,CUST_197,33,Female,Ahmedabad,West,Shoes,Fashion,3,4160.76,0.26,2738.52,Credit Card,10206.76,1991.2,0.2
ORD_6076,2021-04-09,2021,4,2,CUST_530,27,Male,Ahmedabad,West,Mixer,Home & Kitchen,3,22906.07,0.01,14619.11,UPI,74834.13,30976.8,0.41
